row_num,timestamp,run_id,sensor,tube,angle,position,adjusted_position,perpendicular_position,encoder_left,encoder_right,thickness_rc,score_rc,daq_timestamp,byte_offset
6616,1662011115.776519,2,23,2,0,14.763031005859375,14.76303,2,8.10303,8.02135,0.0571,3,1662011115432.3503,26552624
6617,1662011115.776519,2,16,9,0,14.763031005859375,14.76303,9,8.10303,8.02135,0.2514,89,1662011115433.6003,26556638
6618,1662011115.776519,2,21,4,0,14.763031005859375,14.76303,4,8.10303,8.02135,0.1877,2,1662011115434.85,26560652
6619,1662011115.776519,2,15,10,0,14.763031005859375,14.76303,10,8.10303,8.02135,0.2597,67,1662011115436.1003,26564666
6620,1662011115.776519,2,14,11,0,14.763031005859375,14.76303,11,8.10303,8.02135,0.2530,62,1662011115437.3513,26568680
6621,1662011115.776519,2,18,7,0,14.763031005859375,14.76303,7,8.10303,8.02135,0.0908,6,1662011115438.6013,26572694
6622,1662011115.776519,2,20,5,0,14.763031005859375,14.76303,5,8.10303,8.02135,0.7331,5,1662011115439.8513,26576708
6623,1662011115.776519,2,13,12,0,14.763031005859375,14.76303,12,8.10303,8.02135,0.2426,100,1662011115441.1013,26580722
6624,1662011115.776519,2,17,8,0,14.763031005859375,14.76303,8,8.10303,8.02135,0.2494,98,1662011115442.3513,26584736
6625,1662011115.776519,2,1,24,0,14.763031005859375,14.76303,24,8.10303,8.02135,0.0641,3,1662011115446.1023,26588750
6626,1662011115.776519,2,2,23,0,14.763031005859375,14.76303,23,8.10303,8.02135,0.2611,84,1662011115447.3523,26592764
6627,1662011115.776519,2,3,22,0,14.763031005859375,14.76303,22,8.10303,8.02135,0.2538,13,1662011115449.8535,26596778
6628,1662011115.776519,2,4,21,0,14.763031005859375,14.76303,21,8.10303,8.02135,0.2500,38,1662011115452.3533,26600792
6629,1662011116.033983,2,9,16,0,14.622672080993652,14.62267,16,7.96267,7.89594,0.0838,99,1662011115453.6033,26604806
6630,1662011116.033983,2,6,19,0,14.622672080993652,14.62267,19,7.96267,7.89594,0.2594,49,1662011115454.8533,26608820
6631,1662011116.033983,2,10,15,0,14.622672080993652,14.62267,15,7.96267,7.89594,0.0884,99,1662011115456.1042,26612834
6632,1662011116.033983,2,8,17,0,14.622672080993652,14.62267,17,7.96267,7.89594,0.2517,73,1662011115457.3542,26616848
6633,1662011116.033983,2,7,18,0,14.622672080993652,14.62267,18,7.96267,7.89594,0.2442,100,1662011115458.6042,26620862
6634,1662011116.033983,2,5,20,0,14.622672080993652,14.62267,20,7.96267,7.89594,0.2507,27,1662011115459.8542,26624876
6635,1662011116.033983,2,11,14,0,14.622672080993652,14.62267,14,7.96267,7.89594,0.2611,81,1662011115461.1045,26628890
6636,1662011116.033983,2,12,13,0,14.622672080993652,14.62267,13,7.96267,7.89594,0.0908,99,1662011115462.3555,26632904
6637,1662011116.033983,2,24,1,0,14.622672080993652,14.62267,1,7.96267,7.89594,0.2226,4,1662011115464.8555,26636918
6638,1662011116.033983,2,19,6,0,14.622672080993652,14.62267,6,7.96267,7.89594,0.3868,33,1662011115467.3552,26640932
6639,1662011116.033983,2,22,3,0,14.622672080993652,14.62267,3,7.96267,7.89594,0.6193,0,1662011115471.1062,26644946
6640,1662011116.033983,2,23,2,0,14.622672080993652,14.62267,2,7.96267,7.89594,0.2565,2,1662011115472.3562,26648960
6641,1662011116.033983,2,16,9,0,14.622672080993652,14.62267,9,7.96267,7.89594,0.2467,95,1662011115473.6064,26652974
6642,1662011116.033983,2,21,4,0,14.622672080993652,14.62267,4,7.96267,7.89594,0.1403,0,1662011115474.8574,26656988
6643,1662011116.033983,2,15,10,0,14.622672080993652,14.62267,10,7.96267,7.89594,0.2610,62,1662011115476.1074,26661002
6644,1662011116.033983,2,14,11,0,14.622672080993652,14.62267,11,7.96267,7.89594,0.2565,51,1662011115477.3574,26665016
6645,1662011116.033983,2,18,7,0,14.622672080993652,14.62267,7,7.96267,7.89594,0.2476,62,1662011115478.6074,26669030
6646,1662011116.033983,2,20,5,0,14.622672080993652,14.62267,5,7.96267,7.89594,0.0014,0,1662011115479.8572,26673044
6647,1662011116.033983,2,13,12,0,14.622672080993652,14.62267,12,7.96267,7.89594,0.2507,99,1662011115481.1084,26677058
6648,1662011116.033983,2,17,8,0,14.622672080993652,14.62267,8,7.96267,7.89594,0.2564,67,1662011115482.3582,26681072
6649,1662011116.033983,2,1,24,0,14.622672080993652,14.62267,24,7.96267,7.89594,0.2414,61,1662011115486.1084,26685086
6650,1662011116.033983,2,2,23,0,14.622672080993652,14.62267,23,7.96267,7.89594,0.2532,10,1662011115487.3594,26689100
6651,1662011116.035022,2,3,22,0,14.622672080993652,14.62267,22,7.96267,7.89594,0.2030,80,1662011115489.8594,26693114
6652,1662011116.035022,2,4,21,0,14.622672080993652,14.62267,21,7.96267,7.89594,0.2511,29,1662011115492.3594,26697128
6653,1662011116.035022,2,9,16,0,14.622672080993652,14.62267,16,7.96267,7.89594,0.0803,99,1662011115493.6104,26701142
6654,1662011116.035022,2,6,19,0,14.622672080993652,14.62267,19,7.96267,7.89594,0.1291,4,1662011115494.8604,26705156
6655,1662011116.035022,2,10,15,0,14.622672080993652,14.62267,15,7.96267,7.89594,0.0919,99,1662011115496.11,26709170
6656,1662011116.035082,2,8,17,0,14.622672080993652,14.62267,17,7.96267,7.89594,0.0741,99,1662011115497.3604,26713184
6657,1662011116.035092,2,7,18,0,14.622672080993652,14.62267,18,7.96267,7.89594,0.2430,100,1662011115498.6104,26717198
6658,1662011116.035092,2,5,20,0,14.622672080993652,14.62267,20,7.96267,7.89594,0.2519,23,1662011115499.8613,26721212
6659,1662011116.035092,2,11,14,0,14.622672080993652,14.62267,14,7.96267,7.89594,0.2507,80,1662011115501.1113,26725226
6660,1662011116.035109,2,12,13,0,14.622672080993652,14.62267,13,7.96267,7.89594,0.0896,99,1662011115502.3613,26729240
6661,1662011116.035109,2,24,1,0,14.578953742980957,14.57895,1,7.91895,7.83842,0.2651,5,1662011115504.8613,26733254
6662,1662011116.035109,2,19,6,0,14.578953742980957,14.57895,6,7.91895,7.83842,0.0714,8,1662011115507.3623,26737268
6663,1662011116.035109,2,22,3,0,14.578953742980957,14.57895,3,7.91895,7.83842,0.2878,49,1662011115511.1123,26741282
6664,1662011116.035109,2,23,2,0,14.578953742980957,14.57895,2,7.91895,7.83842,0.1243,4,1662011115512.3635,26745296
6665,1662011116.035109,2,16,9,0,14.578953742980957,14.57895,9,7.91895,7.83842,0.0757,90,1662011115513.6133,26749310
6666,1662011116.035109,2,21,4,0,14.578953742980957,14.57895,4,7.91895,7.83842,0.0043,0,1662011115514.8633,26753324
6667,1662011116.035109,2,15,10,0,14.578953742980957,14.57895,10,7.91895,7.83842,0.0813,59,1662011115516.1133,26757338
6668,1662011116.035109,2,14,11,0,14.578953742980957,14.57895,11,7.91895,7.83842,0.2426,46,1662011115517.3633,26761352
6669,1662011116.035109,2,18,7,0,14.578953742980957,14.57895,7,7.91895,7.83842,0.0815,12,1662011115518.6143,26765366
6670,1662011116.035109,2,20,5,0,14.578953742980957,14.57895,5,7.91895,7.83842,0.0014,0,1662011115519.8643,26769380
6671,1662011116.035109,2,13,12,0,14.578953742980957,14.57895,12,7.91895,7.83842,0.2530,99,1662011115521.1143,26773394
6672,1662011116.035109,2,17,8,0,14.578953742980957,14.57895,8,7.91895,7.83842,0.2577,35,1662011115522.3643,26777408
6673,1662011116.035109,2,1,24,0,14.578953742980957,14.57895,24,7.91895,7.83842,0.1662,49,1662011115526.1155,26781422
6674,1662011116.035109,2,2,23,0,14.578953742980957,14.57895,23,7.91895,7.83842,0.2394,100,1662011115527.3652,26785436
6675,1662011116.035109,2,3,22,0,14.578953742980957,14.57895,22,7.91895,7.83842,0.2515,99,1662011115529.8652,26789450
6676,1662011116.035109,2,4,21,0,14.578953742980957,14.57895,21,7.91895,7.83842,0.1581,7,1662011115532.3662,26793464
6677,1662011116.035109,2,9,16,0,14.578953742980957,14.57895,16,7.91895,7.83842,0.0734,100,1662011115533.6162,26797478
6678,1662011116.035109,2,6,19,0,14.578953742980957,14.57895,19,7.91895,7.83842,0.2582,52,1662011115534.8662,26801492
6679,1662011116.035109,2,10,15,0,14.578953742980957,14.57895,15,7.91895,7.83842,0.2437,100,1662011115536.1165,26805506
6680,1662011116.035109,2,8,17,0,14.578953742980957,14.57895,17,7.91895,7.83842,0.2471,99,1662011115537.3674,26809520
6681,1662011116.035109,2,7,18,0,14.578953742980957,14.57895,18,7.91895,7.83842,0.2488,99,1662011115538.6174,26813534
6682,1662011116.035109,2,5,20,0,14.578953742980957,14.57895,20,7.91895,7.83842,0.2437,15,1662011115539.8674,26817548
6683,1662011116.035109,2,11,14,0,14.578953742980957,14.57895,14,7.91895,7.83842,0.2519,99,1662011115541.1174,26821562
6684,1662011116.035109,2,12,13,0,14.578953742980957,14.57895,13,7.91895,7.83842,0.0837,99,1662011115542.3672,26825576
6685,1662011116.035109,2,24,1,0,14.578953742980957,14.57895,1,7.91895,7.83842,0.1654,17,1662011115544.8682,26829590
6686,1662011116.035109,2,19,6,0,14.578953742980957,14.57895,6,7.91895,7.83842,0.2897,30,1662011115547.3684,26833604
6687,1662011116.035109,2,22,3,0,14.578953742980957,14.57895,3,7.91895,7.83842,0.0861,3,1662011115551.1194,26837618
6688,1662011116.035109,2,23,2,0,14.578953742980957,14.57895,2,7.91895,7.83842,0.1116,2,1662011115552.3694,26841632
6689,1662011116.035109,2,16,9,0,14.578953742980957,14.57895,9,7.91895,7.83842,0.2537,10,1662011115553.6194,26845646
6690,1662011116.035109,2,21,4,0,14.578953742980957,14.57895,4,7.91895,7.83842,0.1704,2,1662011115554.8694,26849660
6691,1662011116.035109,2,15,10,0,14.578953742980957,14.57895,10,7.91895,7.83842,0.2610,81,1662011115556.1204,26853674
6692,1662011116.035109,2,14,11,0,14.578953742980957,14.57895,11,7.91895,7.83842,0.2519,53,1662011115557.3704,26857688
6693,1662011116.035109,2,18,7,0,14.578953742980957,14.57895,7,7.91895,7.83842,0.2652,6,1662011115558.62,26861702
6694,1662011116.035109,2,20,5,0,14.578953742980957,14.57895,5,7.91895,7.83842,0.0014,0,1662011115559.8704,26865716
6695,1662011116.035109,2,13,12,0,14.578953742980957,14.57895,12,7.91895,7.83842,0.0895,85,1662011115561.1204,26869730
6696,1662011116.035109,2,17,8,0,14.578953742980957,14.57895,8,7.91895,7.83842,0.2529,93,1662011115562.3713,26873744
6697,1662011116.035109,2,1,24,0,14.578953742980957,14.57895,24,7.91895,7.83842,0.1649,67,1662011115566.1213,26877758
6698,1662011116.035109,2,2,23,0,14.578953742980957,14.57895,23,7.91895,7.83842,0.2600,99,1662011115567.3713,26881772
6699,1662011116.035109,2,3,22,0,14.578953742980957,14.57895,22,7.91895,7.83842,0.2503,99,1662011115569.8723,26885786
6700,1662011116.035109,2,4,21,0,14.578953742980957,14.57895,21,7.91895,7.83842,0.2476,41,1662011115572.3723,26889800
6701,1662011116.035109,2,9,16,0,14.578953742980957,14.57895,16,7.91895,7.83842,0.0837,99,1662011115573.6223,26893814
6702,1662011116.035109,2,6,19,0,14.578953742980957,14.57895,19,7.91895,7.83842,0.2593,47,1662011115574.8733,26897828
6703,1662011116.035109,2,10,15,0,14.578953742980957,14.57895,15,7.91895,7.83842,0.2623,99,1662011115576.1233,26901842
6704,1662011116.035109,2,8,17,0,14.578953742980957,14.57895,17,7.91895,7.83842,0.0729,99,1662011115577.3733,26905856
6705,1662011116.035109,2,7,18,0,14.578953742980957,14.57895,18,7.91895,7.83842,0.0768,99,1662011115578.6233,26909870
6706,1662011116.035109,2,5,20,0,14.578953742980957,14.57895,20,7.91895,7.83842,0.2518,99,1662011115579.8733,26913884
6707,1662011116.035109,2,11,14,0,14.578953742980957,14.57895,14,7.91895,7.83842,0.2495,99,1662011115581.1243,26917898
6708,1662011116.035109,2,12,13,0,14.578953742980957,14.57895,13,7.91895,7.83842,0.0826,100,1662011115582.3743,26921912
6709,1662011116.035109,2,24,1,0,14.578953742980957,14.57895,1,7.91895,7.83842,0.2582,6,1662011115584.8745,26925926
6710,1662011116.035109,2,19,6,0,14.578953742980957,14.57895,6,7.91895,7.83842,0.3377,38,1662011115587.3755,26929940
6711,1662011116.035109,2,22,3,0,14.578953742980957,14.57895,3,7.91895,7.83842,0.0014,0,1662011115591.1252,26933954
6712,1662011116.035109,2,23,2,0,14.578953742980957,14.57895,2,7.91895,7.83842,0.2217,25,1662011115592.3752,26937968
6713,1662011116.035109,2,16,9,0,14.578953742980957,14.57895,9,7.91895,7.83842,0.2503,86,1662011115593.6262,26941982
6714,1662011116.035109,2,21,4,0,14.578953742980957,14.57895,4,7.91895,7.83842,0.0043,0,1662011115594.8762,26945996
6715,1662011116.035109,2,15,10,0,14.578953742980957,14.57895,10,7.91895,7.83842,0.2469,48,1662011115596.1262,26950010
6716,1662011116.035109,2,14,11,0,14.578953742980957,14.57895,11,7.91895,7.83842,0.2507,49,1662011115597.3765,26954024
6717,1662011116.035109,2,18,7,0,14.578953742980957,14.57895,7,7.91895,7.83842,0.2606,87,1662011115598.6265,26958038
6718,1662011116.035109,2,20,5,0,14.578953742980957,14.57895,5,7.91895,7.83842,0.1522,45,1662011115599.8774,26962052
6719,1662011116.035109,2,13,12,0,14.578953742980957,14.57895,12,7.91895,7.83842,0.0965,99,1662011115601.1274,26966066
6720,1662011116.035109,2,17,8,0,14.578953742980957,14.57895,8,7.91895,7.83842,0.2542,55,1662011115602.3774,26970080
6721,1662011116.035109,2,1,24,0,14.578953742980957,14.57895,24,7.91895,7.83842,0.0640,64,1662011115606.1282,26974094
6722,1662011116.035109,2,2,23,0,14.578953742980957,14.57895,23,7.91895,7.83842,0.2440,99,1662011115607.3782,26978108
6723,1662011116.035109,2,3,22,0,14.578953742980957,14.57895,22,7.91895,7.83842,0.2515,99,1662011115609.8784,26982122
6724,1662011116.035109,2,4,21,0,14.578953742980957,14.57895,21,7.91895,7.83842,0.2488,48,1662011115612.3794,26986136
6725,1662011116.035109,2,9,16,0,14.578953742980957,14.57895,16,7.91895,7.83842,0.2542,99,1662011115613.6294,26990150
6726,1662011116.035109,2,6,19,0,14.578953742980957,14.57895,19,7.91895,7.83842,0.2443,42,1662011115614.8794,26994164
6727,1662011116.035109,2,10,15,0,14.578953742980957,14.57895,15,7.91895,7.83842,0.0791,62,1662011115616.1294,26998178
6728,1662011116.035109,2,8,17,0,14.578953742980957,14.57895,17,7.91895,7.83842,0.2376,100,1662011115617.3794,27002192
6729,1662011116.035109,2,7,18,0,14.578953742980957,14.57895,18,7.91895,7.83842,0.0756,99,1662011115618.6304,27006206
6730,1662011116.035109,2,5,20,0,14.578953742980957,14.57895,20,7.91895,7.83842,0.2495,100,1662011115619.8801,27010220
6731,1662011116.035109,2,11,14,0,14.578953742980957,14.57895,14,7.91895,7.83842,0.2670,44,1662011115621.1301,27014234
6732,1662011116.035109,2,12,13,0,14.578953742980957,14.57895,13,7.91895,7.83842,0.0908,99,1662011115622.3804,27018248
6733,1662011116.035109,2,24,1,0,14.578953742980957,14.57895,1,7.91895,7.83842,0.0783,100,1662011115624.8813,27022262
6734,1662011116.035109,2,19,6,0,14.578953742980957,14.57895,6,7.91895,7.83842,0.3857,41,1662011115627.3813,27026276
6735,1662011116.035109,2,22,3,0,14.578953742980957,14.57895,3,7.91895,7.83842,0.0872,4,1662011115631.1323,27030290
6736,1662011116.035109,2,23,2,0,14.578953742980957,14.57895,2,7.91895,7.83842,0.1418,3,1662011115632.3823,27034304
6737,1662011116.035109,2,16,9,0,14.578953742980957,14.57895,9,7.91895,7.83842,0.2503,98,1662011115633.6323,27038318
6738,1662011116.035109,2,21,4,0,14.578953742980957,14.57895,4,7.91895,7.83842,0.0043,0,1662011115634.8823,27042332
6739,1662011116.035109,2,15,10,0,14.578953742980957,14.57895,10,7.91895,7.83842,0.0544,50,1662011115636.1323,27046346
6740,1662011116.035109,2,14,11,0,14.578953742980957,14.57895,11,7.91895,7.83842,0.2577,63,1662011115637.3833,27050360
6741,1662011116.035109,2,18,7,0,14.578953742980957,14.57895,7,7.91895,7.83842,0.2606,96,1662011115638.6333,27054374
6742,1662011116.035109,2,20,5,0,14.578953742980957,14.57895,5,7.91895,7.83842,0.3412,17,1662011115639.8833,27058388
6743,1662011116.035109,2,13,12,0,14.578953742980957,14.57895,12,7.91895,7.83842,0.2507,99,1662011115641.1333,27062402
6744,1662011116.035109,2,17,8,0,14.578953742980957,14.57895,8,7.91895,7.83842,0.2541,93,1662011115642.3833,27066416
6745,1662011116.035109,2,1,24,0,14.578953742980957,14.57895,24,7.91895,7.83842,0.2623,99,1662011115646.1343,27070430
6746,1662011116.035109,2,2,23,0,14.578953742980957,14.57895,23,7.91895,7.83842,0.2624,93,1662011115647.3845,27074444
6747,1662011116.035109,2,3,22,0,14.578953742980957,14.57895,22,7.91895,7.83842,0.2561,88,1662011115649.8855,27078458
6748,1662011116.035109,2,4,21,0,14.578953742980957,14.57895,21,7.91895,7.83842,0.2582,33,1662011115652.3853,27082472
6749,1662011116.035109,2,9,16,0,14.578953742980957,14.57895,16,7.91895,7.83842,0.2438,100,1662011115653.6353,27086486
6750,1662011116.035109,2,6,19,0,14.578953742980957,14.57895,19,7.91895,7.83842,0.2489,43,1662011115654.8853,27090500
6751,1662011116.035109,2,10,15,0,14.578953742980957,14.57895,15,7.91895,7.83842,0.2658,73,1662011115656.1362,27094514
6752,1662011116.035109,2,8,17,0,14.578953742980957,14.57895,17,7.91895,7.83842,0.2458,99,1662011115657.3862,27098528
6753,1662011116.035109,2,7,18,0,14.578953742980957,14.57895,18,7.91895,7.83842,0.2512,99,1662011115658.6362,27102542
6754,1662011116.035109,2,5,20,0,14.578953742980957,14.57895,20,7.91895,7.83842,0.2449,100,1662011115659.8865,27106556
6755,1662011116.035109,2,11,14,0,14.578953742980957,14.57895,14,7.91895,7.83842,0.0792,100,1662011115661.1365,27110570
6756,1662011116.035109,2,12,13,0,14.578953742980957,14.57895,13,7.91895,7.83842,0.0884,100,1662011115662.3875,27114584
6757,1662011116.035109,2,24,1,0,14.578953742980957,14.57895,1,7.91895,7.83842,0.1608,15,1662011115664.8875,27118598
6758,1662011116.035109,2,19,6,0,14.578953742980957,14.57895,6,7.91895,7.83842,0.2782,24,1662011115667.3872,27122612
6759,1662011116.035109,2,22,3,0,14.578953742980957,14.57895,3,7.91895,7.83842,0.2193,11,1662011115671.1382,27126626
6760,1662011116.035109,2,23,2,0,14.578953742980957,14.57895,2,7.91895,7.83842,0.2553,91,1662011115672.3884,27130640
6761,1662011116.035109,2,16,9,0,14.578953742980957,14.57895,9,7.91895,7.83842,0.2561,62,1662011115673.6384,27134654
6762,1662011116.035109,2,21,4,0,14.578953742980957,14.57895,4,7.91895,7.83842,0.0689,1,1662011115674.8894,27138668
6763,1662011116.035109,2,15,10,0,14.578953742980957,14.57895,10,7.91895,7.83842,0.2423,3,1662011115676.1394,27142682
6764,1662011116.035109,2,14,11,0,14.578953742980957,14.57895,11,7.91895,7.83842,0.0953,48,1662011115677.3894,27146696
6765,1662011116.035109,2,18,7,0,14.578953742980957,14.57895,7,7.91895,7.83842,0.2430,100,1662011115678.6394,27150710
6766,1662011116.035109,2,20,5,0,14.578953742980957,14.57895,5,7.91895,7.83842,0.0014,0,1662011115679.8892,27154724
6767,1662011116.035109,2,13,12,0,14.578953742980957,14.57895,12,7.91895,7.83842,0.0953,99,1662011115681.1404,27158738
6768,1662011116.035109,2,17,8,0,14.578953742980957,14.57895,8,7.91895,7.83842,0.2612,99,1662011115682.3901,27162752
6769,1662011116.035109,2,1,24,0,14.578953742980957,14.57895,24,7.91895,7.83842,0.1626,62,1662011115686.1404,27166766
6770,1662011116.035109,2,2,23,0,14.578953742980957,14.57895,23,7.91895,7.83842,0.2509,81,1662011115687.3914,27170780
6771,1662011116.035109,2,3,22,0,14.578953742980957,14.57895,22,7.91895,7.83842,0.0746,83,1662011115689.8914,27174794
6772,1662011116.035109,2,4,21,0,14.578953742980957,14.57895,21,7.91895,7.83842,0.2499,46,1662011115692.3914,27178808
6773,1662011116.035109,2,9,16,0,14.578953742980957,14.57895,16,7.91895,7.83842,0.2438,100,1662011115693.6423,27182822
6774,1662011116.035109,2,6,19,0,14.578953742980957,14.57895,19,7.91895,7.83842,0.2547,39,1662011115694.8923,27186836
6775,1662011116.035109,2,10,15,0,14.578953742980957,14.57895,15,7.91895,7.83842,0.0907,72,1662011115696.1423,27190850
6776,1662011116.035109,2,8,17,0,14.578953742980957,14.57895,17,7.91895,7.83842,0.2459,99,1662011115697.3923,27194864
6777,1662011116.035109,2,7,18,0,14.578953742980957,14.57895,18,7.91895,7.83842,0.2523,99,1662011115698.6423,27198878
6778,1662011116.035109,2,5,20,0,14.578953742980957,14.57895,20,7.91895,7.83842,0.2588,99,1662011115699.8933,27202892
6779,1662011116.035109,2,11,14,0,14.578953742980957,14.57895,14,7.91895,7.83842,0.0931,99,1662011115701.1433,27206906
6780,1662011116.035109,2,12,13,0,14.578953742980957,14.57895,13,7.91895,7.83842,0.2611,99,1662011115702.3933,27210920
6781,1662011116.297754,2,24,1,0,14.446647644042969,14.44665,1,7.78665,7.70957,0.2031,4,1662011115704.8933,27214934
6782,1662011116.297754,2,19,6,0,14.446647644042969,14.44665,6,7.78665,7.70957,0.0794,15,1662011115707.3943,27218948
6783,1662011116.297754,2,22,3,0,14.446647644042969,14.44665,3,7.78665,7.70957,0.2425,48,1662011115711.1443,27222962
6784,1662011116.297754,2,23,2,0,14.446647644042969,14.44665,2,7.78665,7.70957,0.2507,66,1662011115712.3955,27226976
6785,1662011116.297754,2,16,9,0,14.446647644042969,14.44665,9,7.78665,7.70957,0.0895,99,1662011115713.6453,27230990
6786,1662011116.297754,2,21,4,0,14.446647644042969,14.44665,4,7.78665,7.70957,0.2614,18,1662011115714.8953,27235004
6787,1662011116.297754,2,15,10,0,14.446647644042969,14.44665,10,7.78665,7.70957,0.2480,51,1662011115716.1453,27239018
6788,1662011116.297754,2,14,11,0,14.446647644042969,14.44665,11,7.78665,7.70957,0.1093,60,1662011115717.3953,27243032
6789,1662011116.297754,2,18,7,0,14.446647644042969,14.44665,7,7.78665,7.70957,0.2523,99,1662011115718.6462,27247046
6790,1662011116.297754,2,20,5,0,14.446647644042969,14.44665,5,7.78665,7.70957,0.2043,29,1662011115719.8962,27251060
6791,1662011116.297754,2,13,12,0,14.446647644042969,14.44665,12,7.78665,7.70957,0.0930,99,1662011115721.1462,27255074
6792,1662011116.297754,2,17,8,0,14.446647644042969,14.44665,8,7.78665,7.70957,0.2588,62,1662011115722.3965,27259088
6793,1662011116.297754,2,1,24,0,14.446647644042969,14.44665,24,7.78665,7.70957,0.2391,3,1662011115726.1475,27263102
6794,1662011116.297754,2,2,23,0,14.446647644042969,14.44665,23,7.78665,7.70957,0.2486,14,1662011115727.3972,27267116
6795,1662011116.297754,2,3,22,0,14.446647644042969,14.44665,22,7.78665,7.70957,0.2538,8,1662011115729.8972,27271130
6796,1662011116.297754,2,4,21,0,14.446647644042969,14.44665,21,7.78665,7.70957,0.2476,52,1662011115732.3982,27275144
6797,1662011116.297754,2,9,16,0,14.446647644042969,14.44665,16,7.78665,7.70957,0.2670,20,1662011115733.6482,27279158
6798,1662011116.297754,2,6,19,0,14.446647644042969,14.44665,19,7.78665,7.70957,0.2582,57,1662011115734.8984,27283172
6799,1662011116.297754,2,10,15,0,14.446647644042969,14.44665,15,7.78665,7.70957,0.2635,99,1662011115736.1484,27287186
6800,1662011116.297754,2,8,17,0,14.446647644042969,14.44665,17,7.78665,7.70957,0.2447,99,1662011115737.3994,27291200
6801,1662011116.297754,2,7,18,0,14.446647644042969,14.44665,18,7.78665,7.70957,0.2524,99,1662011115738.6494,27295214
6802,1662011116.297754,2,5,20,0,14.446647644042969,14.44665,20,7.78665,7.70957,0.2460,100,1662011115739.8994,27299228
6803,1662011116.297754,2,11,14,0,14.446647644042969,14.44665,14,7.78665,7.70957,0.0953,98,1662011115741.1494,27303242
6804,1662011116.297754,2,12,13,0,14.446647644042969,14.44665,13,7.78665,7.70957,0.0965,99,1662011115742.3992,27307256
6805,1662011116.297754,2,24,1,0,14.446647644042969,14.44665,1,7.78665,7.70957,0.1481,10,1662011115744.9001,27311270
6806,1662011116.297754,2,19,6,0,14.446647644042969,14.44665,6,7.78665,7.70957,0.2749,49,1662011115747.4004,27315284
6807,1662011116.297754,2,22,3,0,14.446647644042969,14.44665,3,7.78665,7.70957,0.2182,2,1662011115751.1514,27319298
6808,1662011116.297754,2,23,2,0,14.446647644042969,14.44665,2,7.78665,7.70957,0.0722,2,1662011115752.4014,27323312
6809,1662011116.297754,2,16,9,0,14.446647644042969,14.44665,9,7.78665,7.70957,0.2526,87,1662011115753.6514,27327326
6810,1662011116.297754,2,21,4,0,14.446647644042969,14.44665,4,7.78665,7.70957,0.2613,19,1662011115754.9014,27331340
6811,1662011116.297754,2,15,10,0,14.446647644042969,14.44665,10,7.78665,7.70957,0.2610,37,1662011115756.1523,27335354
6812,1662011116.297754,2,14,11,0,14.446647644042969,14.44665,11,7.78665,7.70957,0.2565,49,1662011115757.4023,27339368
6813,1662011116.297754,2,18,7,0,14.446647644042969,14.44665,7,7.78665,7.70957,0.2523,99,1662011115758.652,27343382
6814,1662011116.297754,2,20,5,0,14.446647644042969,14.44665,5,7.78665,7.70957,0.3783,4,1662011115759.9023,27347396
6815,1662011116.297754,2,13,12,0,14.446647644042969,14.44665,12,7.78665,7.70957,0.0954,99,1662011115761.1523,27351410
6816,1662011116.297754,2,17,8,0,14.446647644042969,14.44665,8,7.78665,7.70957,0.2577,88,1662011115762.4033,27355424
6817,1662011116.297754,2,1,24,0,14.446647644042969,14.44665,24,7.78665,7.70957,0.1603,66,1662011115766.1533,27359438
6818,1662011116.297754,2,2,23,0,14.446647644042969,14.44665,23,7.78665,7.70957,0.2486,10,1662011115767.4033,27363452
6819,1662011116.297754,2,3,22,0,14.446647644042969,14.44665,22,7.78665,7.70957,0.2515,12,1662011115769.9043,27367466
6820,1662011116.297754,2,4,21,0,14.446647644042969,14.44665,21,7.78665,7.70957,0.2488,41,1662011115772.4045,27371480
6821,1662011116.297754,2,9,16,0,14.446647644042969,14.44665,16,7.78665,7.70957,0.2530,99,1662011115773.6543,27375494
6822,1662011116.297754,2,6,19,0,14.446647644042969,14.44665,19,7.78665,7.70957,0.0616,56,1662011115774.9053,27379508
6823,1662011116.297754,2,10,15,0,14.446647644042969,14.44665,15,7.78665,7.70957,0.0803,100,1662011115776.1553,27383522
6824,1662011116.297754,2,8,17,0,14.446647644042969,14.44665,17,7.78665,7.70957,0.0647,100,1662011115777.4053,27387536
6825,1662011116.297754,2,7,18,0,14.446647644042969,14.44665,18,7.78665,7.70957,0.2500,99,1662011115778.6553,27391550
6826,1662011116.297754,2,5,20,0,14.446647644042969,14.44665,20,7.78665,7.70957,0.2507,100,1662011115779.9053,27395564
6827,1662011116.297754,2,11,14,0,14.446647644042969,14.44665,14,7.78665,7.70957,0.0918,76,1662011115781.1562,27399578
6828,1662011116.297754,2,12,13,0,14.446647644042969,14.44665,13,7.78665,7.70957,0.1058,59,1662011115782.4062,27403592
6829,1662011116.297754,2,24,1,0,14.446647644042969,14.44665,1,7.78665,7.70957,0.0714,4,1662011115784.9065,27407606
6830,1662011116.297754,2,19,6,0,14.446647644042969,14.44665,6,7.78665,7.70957,0.2954,12,1662011115787.4075,27411620
6831,1662011116.297754,2,22,3,0,14.446647644042969,14.44665,3,7.78665,7.70957,0.0014,0,1662011115791.1572,27415634
6832,1662011116.297754,2,23,2,0,14.446647644042969,14.44665,2,7.78665,7.70957,0.1812,40,1662011115792.4072,27419648
